id,title,url,group_id,thumbnail_url,icon,color_gradient,clicks,enabled,display_order,is_internal,created_at,updated_at,subtitle,is_featured,card_height,event_id,card_width,override_date,override_time,manual_order_override
"0084b778-db0a-49c8-9032-6893fd49090c","GV apres. Adam Port e +++","https://bit.ly/MDAccula_3012_GreenValley","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764681858827-vbpbus.jpg","Calendar","",0,true,1767103200,false,"2025-12-02T13:23:50.034477+00:00","2025-12-25T21:02:51.987617+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","99315f28-6b7a-4375-a21b-a587112e92fa",700,"","",false
"cb1e4d10-a2c8-48aa-bb08-211c87480c30","D.EDGE apres. FreakChic","https://bit.ly/MDAccula_DEdge_listas","dd88fff8-b138-44a3-bcf4-1139823049ac","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/33ee05a9-24f8-42c4-a705-6ea88d902f35.jpg","Calendar","",4,true,1,false,"2025-12-09T19:36:02.207281+00:00","2026-02-10T14:48:32.677413+00:00","📄 Listas VIP Fem/Consuma Masc pelo link",false,"","844d1e53-a24f-4a93-b682-ef8bbc660e0e",700,"","",false
"70800016-1057-466d-b9c8-2d59ed12731d","TimeWarp 2026","https://bit.ly/MDAccula_TimeWarp2026","dc8b1140-4b65-40da-b47f-33722b603be0","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1770822544501-mpbc7j.jpeg","Calendar","",15,true,1777665600,false,"2025-12-15T14:10:57.052934+00:00","2026-02-18T12:03:48.334002+00:00","🎟️ Compre pelo link",false,80,"fab4b0ac-7ab7-4876-bea1-c3bf6a21ec2d",650,"","",false
"194721b9-4756-48d2-a2f1-295911cc49e1","BORIS BREJCHA - Reflections Tour Curitiba","https://bit.ly/MDAccula_2012_BorisCWB","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763986541614-7aihu.jpeg","Calendar","",1,true,1766242800,false,"2025-11-24T12:15:41.888055+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre LOTE ANTERIOR pelo link: ",false,"","0c889ef0-65ff-4d33-b641-19ce652cd773",700,"","",false
"7a399b89-45a7-4463-b256-874593dc02ab","Abracadabra","https://bit.ly/MDAccula_2012_Abracadabra","e53696d1-d834-48da-a140-1feb43efd00d","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764155863642-iqqc3wd.jpeg","Calendar","",5,true,1766253600,false,"2025-11-26T11:17:39.673812+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre com DESCONTO pelo link: ",false,"","849e3e08-ab66-40e1-b7be-869c071a08c8",700,"","",false
"c634ee93-a088-4fc1-8cae-0de4598d0e6b","TimeWarp 2026","https://bit.ly/MDAccula_TimeWarp2026","dc8b1140-4b65-40da-b47f-33722b603be0","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1771246719990-bdu6c.jpeg","Calendar","",3,true,1777752000,false,"2025-12-15T14:12:27.47831+00:00","2026-02-16T12:58:45.758152+00:00","🎟️ Compre pelo link",false,80,"d09eb0d7-52b7-4983-bbb2-f0c4c1e60069",650,"","",false
"15598e19-4adf-42c4-96da-cf4f7dd7b129","D.EDGE apres. SuperAfter","https://bit.ly/MDAccula_DEdge_listas","dd88fff8-b138-44a3-bcf4-1139823049ac","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765308861113-rd3ciq.jpg","Calendar","",2,true,3,false,"2025-12-09T19:36:05.742824+00:00","2026-02-10T14:48:33.222107+00:00","📄 Listas VIP Fem/Consuma Masc pelo link",false,"","9125118d-246c-4ea2-9fce-f8847d6aa785",700,"","",false
"f683d31d-b766-4e29-a2c7-564977c641f7","BOMA Carnario apres. Vintage Culture, Whomadewho 🇩🇰","https://bit.ly/MDAccula_200226_BOMARJ","7a1d21a7-453c-4915-b22f-b432ae1b0c0a","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1768481921708-udvibr.jpg","Calendar","",374,true,1771624800,false,"2026-01-15T13:06:57.185954+00:00","2026-02-19T17:08:15.847728+00:00","🎟 Compre com DESCONTO pelo link:",false,80,"7e1896fb-b05d-4dea-a9a0-880e30ef70de",650,"","",false
"61a0f8cc-fa53-4484-90e4-3abb80bde748","Grupo Benefícios Club D.EDGE SP","https://mdaccula.com/r/GrupoDEDGE2_TP","bc385dc0-e65d-4232-b3e6-43abeb0a2da4","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/55cea223-8370-4d87-9b51-872b1c6c2201.jpeg","ExternalLink","from-indigo-500 to-purple-500",807,true,0,false,"2026-01-09T16:44:40.837027+00:00","2026-02-19T17:10:44.851979+00:00","Cortesias e Listas Sociais Club D.EDGE",false,"","",700,"","",true
"d64d9d36-2602-4795-be57-08e318122020","GV apres. The Martinez Brothers , ANNA e+++","https://bit.ly/MDAccula_2712_GreenValley","8743ca78-8de4-4887-a8d2-2fd8728fabb7","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764681777769-iin3r.jpg","Calendar","",24,true,0,false,"2025-12-10T00:33:07.926175+00:00","2026-01-05T13:11:16.385684+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","734f87f2-e101-48d1-836c-adb0ef8fd1ba",700,"","",false
"d17f53ab-314d-4281-9459-52725c44198b","MESS","https://bit.ly/MDAccula_1701_MESS","57ff6618-6288-42e7-aa04-55311db22f8b","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1768048060669-u3ronv.jpeg","Calendar","",4,true,1768705140,false,"2026-01-10T12:27:30.092135+00:00","2026-01-17T05:14:10.333819+00:00","📄 Lista SOCIAL pelo link:",false,80,"65ccfbd1-8635-47d5-a681-b70d2b901196",650,"","",false
"3f763a87-b14a-4246-86ce-8e703e0e5520","Isla - Ilhabela apres. Mochakk","https://bit.ly/MDAccula_2912_Isla","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765278359149-4ebb.jpeg","Calendar","",2,true,1767024000,false,"2025-12-09T11:07:44.353993+00:00","2025-12-29T19:19:03.979988+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","7f540bb4-ff56-478a-bdc6-ebce8cd584c7",700,"","",false
"167ec2c6-225f-4f9a-8a9e-b21bc18121ad","GV apres. Vintage Culture e+++","https://bit.ly/MDAccula_1402_GreenValley","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764682330919-3cpt8.jpg","Calendar","",8,true,1771102800,false,"2025-12-02T13:31:42.055883+00:00","2026-02-14T15:16:39.158904+00:00","‼️ TEMOS COM DESCONTO VIA PIX!!",false,"","2f7e09dd-1a3d-43f3-aa27-77a736afe188",700,"","",false
"b4e1bea3-d31a-494b-b440-f7ca43271cb1","Industria apres. Gabe, Victor Lou e +","https://bit.ly/MDAccula_0602_Industria","bd915876-c621-4710-b9d6-e67b06b8156c","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1765491689903-pkb9jb.jpg","Calendar","",17,true,1770418800,false,"2025-12-11T22:38:03.84999+00:00","2026-02-06T16:33:24.764318+00:00","🎟️ Compre pelo link:",false,80,"0a0f7178-426f-430b-8bdc-403d4702865d",650,"","",false
"d88e48d1-7e31-4de3-9b09-2b311abacc45","DEDGE Reveillon","https://bit.ly/MDAccula_Reveillon26_Dedge","dd88fff8-b138-44a3-bcf4-1139823049ac","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764155773301-d6fzw.jpeg","Calendar","",4,true,4,false,"2025-12-06T10:52:53.643234+00:00","2026-02-10T14:48:33.493079+00:00","🎟️ Compre 15% OFF pelo link:",false,"","2d48b96e-eb21-4a5e-a19a-0c766abd1e09",700,"","",false
"e8a254f0-f8f9-46e1-8d9b-7cfe587856a5","🟣 After Oficial Bloco do Dre","postcontrol.com.br/mdaccula/lista/afterdre1604","8f5bcf9f-8dc1-4f2f-b3b7-60d2f4f72816","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1771039522132-dg53yv.jpeg","Calendar","",0,true,1771264800,false,"2026-02-14T03:26:09.641341+00:00","2026-02-17T20:25:33.36792+00:00","🚨 LISTA VIP UNISSEX!!",false,80,"ae6afbc9-7ee5-45eb-b5f4-4a60230f6de9",650,"","",false
"620016ed-20b4-42e3-b524-d45a2b2be6b5","Vintage Culture - Ribeirão Preto","https://bit.ly/MDAccula_2911_VintageRP","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763646422817-88rf04.jpeg","Calendar","",0,true,1764446400,false,"2025-11-20T13:47:11.642231+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 10% OFF pelo link: ",false,"","7cc390f7-9156-4903-9980-65627526f018",700,"","",false
"c265a0d9-36dc-4cd0-a6a4-617f7ad692bc","Parador apres. Reveillon Open Bar","https://bit.ly/MDAccula_311225_Parador","67a9613d-824f-4dac-ad20-20ef1ff132e8","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764951299093-7fjudv.jpg","Calendar","",0,true,1767218400,false,"2025-12-05T16:20:01.887434+00:00","2025-12-25T21:02:51.987617+00:00","🎟️ Compre 5% OFF pelo link: ",false,"","184ec32e-0454-4b07-a296-1ea2d16ff7f6",700,"","",false
"4c11e060-4f55-46e3-b00f-df0884e5a35a","D.EDGE","https://bit.ly/MDAccula_DEdge_listas","57ff6618-6288-42e7-aa04-55311db22f8b","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1768083255686-x132h7.jpeg","Calendar","",16,true,1769299140,false,"2026-01-10T22:13:54.484214+00:00","2026-01-24T05:17:58.271856+00:00","📄 Listas VIP Fem/Consuma Masc pelo link",false,80,"6ad1d060-45d7-4246-97f3-de39e4936b7c",650,"","",false
"f05abd41-0fc5-4db7-b739-e661de2fd09f","D.EDGE Nave","https://postcontrol.com.br/mdaccula/lista/dedge","95c67a6a-6a7e-4332-aab0-9c37d90531b5","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1764210539395-lqwh3h.jpg","Calendar","",0,true,1764374340,false,"2025-11-27T02:28:43.147984+00:00","2025-12-25T21:02:51.987617+00:00","Lista VIP Fem / Social Masc",false,"","6938ff53-2c30-42b8-8ffe-8c09b26fb695",700,"","",false
"68ff85d4-64ad-4e97-97af-18bc243382b3","Eventos","/eventos","bc385dc0-e65d-4232-b3e6-43abeb0a2da4","","Calendar","",255,true,3,true,"2025-11-15T13:42:26.22438+00:00","2026-02-18T21:51:13.680329+00:00","",false,"","",700,"","",false
"69891044-bcfc-4354-a2f7-2d1c5c2f3414","Corona apres. Malive","https://bit.ly/MDAccula_3101_Corona","57ff6618-6288-42e7-aa04-55311db22f8b","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/0612e9b2-9405-49b9-a96f-cca9db86c7a4.jpeg","Calendar","",1,true,1769882400,false,"2026-01-12T11:02:10.391225+00:00","2026-01-31T20:06:19.616014+00:00","🎟 Compre 5% OFF pelo link:",false,80,"ba0d2f0f-cd5c-4d4f-9b43-868aefe15011",650,"","",false
"9ed0f63b-4628-46f1-ab02-acfe6fb8fe74","Parador Carnaval 2026 - Pacote","https://bit.ly/MDAccula_Carna26_Parador","0207c3d1-342a-4380-85a1-cf2daa14c4bc","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/event-images/1763737793210-sm2fscl.jpeg","Calendar","",9,true,1771084800,false,"2025-12-06T10:58:19.119677+00:00","2026-02-14T15:20:06.275905+00:00","🎟️ Compre 5% OFF pelo link:",false,"","f6fc52ca-2f98-437c-abd4-76c00a4c5851",700,"","",false
"888de3ba-5adf-43fb-a0bd-03b6ea3568c0","Grupo Exclusivo Agencia MDAccula (Geral)","https://mdaccula.com/r/GrupoExclusivo6_TP","bc385dc0-e65d-4232-b3e6-43abeb0a2da4","https://nzbyyuqvhrwatmydxiag.supabase.co/storage/v1/object/public/link-thumbnails/55cea223-8370-4d87-9b51-872b1c6c2201.jpeg","ExternalLink","from-indigo-500 to-purple-500",362,true,1,false,"2026-01-13T15:57:03.398683+00:00","2026-02-19T15:42:12.431614+00:00","Cortesias e Descontos",false,"","",700,"","",true
